id,target
202410@7103735838,0.0012877697042004577
202403@9099780443,0.0006129545021370573
202410@6455909355,0.0006129545021370573
202401@115793333,0.0037091975067644915
202407@2809225243,0.0012877697042004577
202404@7827927803,0.0006129545021370573
202411@3099713869,0.0006129545021370573
202410@7099773774,0.004890468866809054
202409@9458743174,0.02101473899279406
202409@2831030500,0.0006129545021370573
202401@3102440213,0.0012877697042004577
202412@9602681905,0.07724843028363214
202411@2599775400,0.0012877697042004577
202409@7219807701,0.011450599089901242
202407@7599577636,0.0012598266910332629
202404@2599645377,0.0006129545021370573
202409@2099672307,0.0006129545021370573
202411@1099727200,0.0006129545021370573
202407@6599765671,0.0006129545021370573
202412@1599745381,0.0006129545021370573
202401@7654042688,0.0037091975067644915
202412@5671457679,0.03236224489814588
202402@599475133,0.0012598266910332629
202401@9599763742,0.0006129545021370573
202409@8599627237,0.0006129545021370573
202410@1099609454,0.0006129545021370573
202407@4196639373,0.0006129545021370573
202408@2567761089,0.02101473899279406
202406@8599604536,0.0012877697042004577
202410@99500929,0.0012877697042004577
202408@5105738413,0.0006129545021370573
202412@4611447251,0.03236224489814588
202405@9191540444,0.007598797692332461
202409@602990018,0.03236224489814588
202406@8676740560,0.09936107550144951
202404@7099591718,0.0012877697042004577
202406@6607969517,0.0023838521729682848
202412@9099534337,0.0006129545021370573
202401@6532639197,0.0006129545021370573
202401@8066466137,0.024750327359003246
202409@6099531370,0.0006129545021370573
202408@9118677401,0.0012598266910332629
202401@9673235210,0.0023838521729682848
202402@8856485005,0.0006129545021370573
202409@2180984925,0.0012877697042004577
202403@6599650223,0.0006129545021370573
202411@5605390838,0.0006129545021370573
202407@4099687530,0.0012877697042004577
202405@1099599448,0.0006129545021370573
202401@9099612673,0.03236224489814588
202408@7156565133,0.0006129545021370573
202406@8689266825,0.0006129545021370573
202404@3599493307,0.0006129545021370573
202411@8691395805,0.0054794915763914835
202411@5699094693,0.0006129545021370573
202408@2152103893,0.007598797692332461
202408@1599624434,0.0023838521729682848
202406@8320856913,0.0012877697042004577
202412@2109481973,0.0012877697042004577
202410@4599543518,0.0006129545021370573
202404@8599508151,0.0037091975067644915
202410@4099650123,0.0012877697042004577
202402@9099597382,0.0006129545021370573
202409@1627075524,0.09936107550144951
202402@8599734875,0.0006129545021370573
202402@5100160639,0.007598797692332461
202402@5271878703,0.02101473899279406
202410@9699063637,0.0006129545021370573
202401@9099624396,0.0012877697042004577
202411@3599678189,0.0006129545021370573
202402@1113057461,0.0012877697042004577
202408@7599750361,0.0006129545021370573
202412@5425325775,0.0006129545021370573
202409@6599531682,0.0023838521729682848
202401@5099607082,0.0012877697042004577
202401@4599588586,0.0006129545021370573
202407@9646492269,0.0011353223674981743
202408@9599736051,0.0006129545021370573
202411@6927564888,0.0006129545021370573
202402@6110533986,0.007598797692332461
202407@2599731415,0.0006129545021370573
202403@2341170693,0.011450599089901242
202401@4599546757,0.0006129545021370573
202403@1599564643,0.004890468866809054
202408@9599558075,0.007598797692332461
202410@4192149085,0.26775135693289526
202412@6601611373,0.0006129545021370573
202405@6272681411,0.0023838521729682848
202408@1383190865,0.011450599089901242
202403@8310261003,0.02101473899279406
202411@9438065401,0.0026449130827350237
202409@6599525974,0.0012877697042004577
202408@2718450291,0.0026449130827350237
202409@7108615791,0.0012877697042004577
202403@2607583615,0.0006129545021370573
202401@3134363334,0.02101473899279406
202404@1621071265,0.0006129545021370573
202412@8599546756,0.2039271803584991
202408@3108652727,0.0026449130827350237
202408@1099787072,0.0054794915763914835
202411@9099600213,0.0023838521729682848
202403@6627115843,0.03236224489814588
202410@4744151403,0.0006129545021370573
202406@2664273621,0.004890468866809054
202401@4641732103,0.004890468866809054
202401@7666905276,0.0012877697042004577
202404@2672486841,0.0037091975067644915
202408@3672360749,0.26775135693289526
202407@3099727895,0.0006129545021370573
202412@7661003418,0.0023838521729682848
202404@2444310927,0.0026449130827350237
202409@7607623291,0.03236224489814588
202401@6617643496,0.0006129545021370573
202405@6599505301,0.2039271803584991
202405@4599753876,0.0006129545021370573
202406@7599607458,0.0012877697042004577
202407@7760564116,0.0023838521729682848
202403@5099593829,0.0006129545021370573
202411@1126358273,0.0006129545021370573
202412@1100535457,0.0012877697042004577
202402@2172948971,0.007857734224142175
202409@599494817,0.0006129545021370573
202409@4599760822,0.0023838521729682848
202412@2657421581,0.02101473899279406
202407@2099513352,0.0006129545021370573
202403@3599605501,0.0023838521729682848
202407@7173405544,0.0006129545021370573
202408@1099656707,0.0012877697042004577
202406@9611446557,0.0012877697042004577
202405@1658578780,0.09936107550144951
202401@4599697941,0.03236224489814588
202403@599629319,0.0012598266910332629
202402@5439524405,0.0023838521729682848
202412@6099733377,0.0023838521729682848
202401@7199398947,0.0012877697042004577
202402@2599628950,0.0006129545021370573
202412@6910851695,0.0011353223674981743
202408@2599727003,0.0006129545021370573
202409@9665279206,0.2039271803584991
202407@8663689933,0.03236224489814588
202404@9099498109,0.0006129545021370573
202412@2240409829,0.0012877697042004577
202407@2446334561,0.0012877697042004577
202402@1147064435,0.02101473899279406
202409@1171531870,0.0006129545021370573
202403@3589111873,0.011450599089901242
202402@9099749094,0.007598797692332461
202404@3599634821,0.007598797692332461
202404@9599499090,0.0023838521729682848
202402@5153214549,0.0023838521729682848
202408@9343266233,0.004890468866809054
202412@1929986381,0.012132002491977018
202407@9099737642,0.0006129545021370573
202411@1599470476,0.0006129545021370573
202403@599669610,0.0012877697042004577
202402@6099709538,0.0006129545021370573
202407@5599689978,0.0006129545021370573
202402@3603622093,0.02463566046316056
202408@6599579872,0.03236224489814588
202408@5111952610,0.004890468866809054
202402@6249796469,0.0023838521729682848
202409@99675077,0.02463566046316056
202410@8110347213,0.0006129545021370573
202405@8599681819,0.2039271803584991
202408@3659535501,0.0023838521729682848
202406@9281915928,0.0006129545021370573
202403@8432346653,0.0006129545021370573
202410@3099786021,0.0006129545021370573
202403@7042475773,0.02101473899279406
202412@7685591443,0.0023838521729682848
202407@1746426869,0.0006129545021370573
202412@1210889620,0.0006129545021370573
202406@99537095,0.0006129545021370573
202403@6599598478,0.004890468866809054
202401@3099468800,0.0006129545021370573
202401@6599661226,0.0006129545021370573
202408@1099775358,0.007598797692332461
202408@6106139073,0.09936107550144951
202405@3599743282,0.0023838521729682848
202406@7099752342,0.004890468866809054
202404@3099546508,0.0006129545021370573
202403@7099632365,0.0006129545021370573
202412@4863675025,0.0023838521729682848
202402@1685964986,0.0006129545021370573
202411@9099657806,0.0006129545021370573
202402@9599634853,0.004890468866809054
202404@2755435844,0.02101473899279406
202405@9395353309,0.03236224489814588
202405@9481694279,0.004890468866809054
202408@2052779875,0.0006129545021370573
202411@2602766165,0.0023838521729682848
202408@8099486267,0.0011353223674981743
202412@8599633709,0.0006129545021370573
202402@196646573,0.0006129545021370573
202406@3599769350,0.0006129545021370573
202410@1402748389,0.0012877697042004577
202409@2599623569,0.0006129545021370573
202405@6099493451,0.0012877697042004577
202406@599530919,0.0012877697042004577
202410@9599606810,0.004890468866809054
202405@599772602,0.0006129545021370573
202411@7422464007,0.010107242412909643
202403@3099736103,0.0006129545021370573
202401@9099520456,0.0012877697042004577
202403@6185848814,0.0006129545021370573
202412@5130945890,0.0997879685958438
202408@7069257818,0.0012877697042004577
202403@1248998363,0.03236224489814588
202407@9190100653,0.0023838521729682848
202404@99721517,0.007598797692332461
202412@1129395713,0.0023838521729682848
202407@6599470507,0.004890468866809054
202408@603669875,0.004890468866809054
202412@195232493,0.0026449130827350237
202411@8599674929,0.0011353223674981743
202412@2099526357,0.0006129545021370573
202402@4099656331,0.0006129545021370573
202409@9137404459,0.0012877697042004577
202404@1206278358,0.0006129545021370573
202408@3423685279,0.0012877697042004577
202407@4099612275,0.0006129545021370573
202409@5111853853,0.0006129545021370573
202403@6611168972,0.0054794915763914835
202410@8599697961,0.0006129545021370573
202412@5599783990,0.03236224489814588
202404@5099714628,0.0006129545021370573
202409@3599775188,0.0012877697042004577
202402@2599661585,0.0006129545021370573
202404@6599775416,0.0012877697042004577
202406@3439806702,0.007857734224142175
202409@3855044348,0.09936107550144951
202402@2602304709,0.0012877697042004577
202410@8099478254,0.0006129545021370573
202412@599467160,0.004890468866809054
202405@1563525987,0.007598797692332461
202411@1531645258,0.0006129545021370573
202404@9101624822,0.0006129545021370573
202411@4605626456,0.0006129545021370573
202404@8099511199,0.0006129545021370573
202411@6107521748,0.007598797692332461
202403@4599780935,0.024750327359003246
202411@5599603043,0.0006129545021370573
202409@1700140250,0.0012877697042004577
202410@160527810,0.0006129545021370573
202406@6990201761,0.02101473899279406
202405@5599595853,0.0006129545021370573
202406@8589556928,0.03236224489814588
202404@131487405,0.0012877697042004577
202411@7099737550,0.0006129545021370573
202402@1599702716,0.0012877697042004577
202412@192624013,0.004890468866809054
202407@1599792312,0.02101473899279406
202404@6599642081,0.0012877697042004577
202408@6599516956,0.0006129545021370573
202410@8099723913,0.0006129545021370573
202409@3099540822,0.0006129545021370573
202408@1691322728,0.03236224489814588
202406@4117237774,0.0006129545021370573
202412@599627091,0.0006129545021370573
202411@7684140447,0.0012877697042004577
202407@99757327,0.007598797692332461
202408@131447595,0.09936107550144951
202405@4599749221,0.0006129545021370573
202409@3099545703,0.0012877697042004577
202403@4636394701,0.011450599089901242
202411@148229336,0.0006129545021370573
202410@3259303933,0.011450599089901242
202401@599788321,0.0006129545021370573
202405@9599642882,0.0006129545021370573
202409@3586385977,0.02463566046316056
202404@165040681,0.0012598266910332629
202408@5099607821,0.0006129545021370573
202410@7603297440,0.0012877697042004577
202408@3599778936,0.0006129545021370573
202412@2099658013,0.0006129545021370573
202401@7099496151,0.0006129545021370573
202407@5943899241,0.0006129545021370573
202408@6099688520,0.007598797692332461
202407@3678586358,0.0006129545021370573
202407@99668940,0.0006129545021370573
202405@1599673778,0.0006129545021370573
202402@4599658795,0.0037091975067644915
202410@7698694273,0.0012877697042004577
202401@4041574303,0.0023838521729682848
202409@2599471466,0.0012877697042004577
202408@2599603203,0.0012877697042004577
202401@8099654117,0.0006129545021370573
202404@8606129403,0.0012877697042004577
202406@2099753921,0.0037091975067644915
202407@5599710080,0.0006129545021370573
202403@198931668,0.03236224489814588
202404@8037852592,0.02101473899279406
202403@8099713434,0.0037091975067644915
202410@2100573709,0.004890468866809054
202412@5164003553,0.0023838521729682848
202404@5307378547,0.0006129545021370573
202401@1599723555,0.004890468866809054
202409@1646144329,0.007598797692332461
202403@7189407936,0.03236224489814588
202406@99543268,0.0006129545021370573
202401@4693622063,0.0012877697042004577
202410@1508469035,0.02101473899279406
202406@4607355997,0.09936107550144951
202412@8130578314,0.0012877697042004577
202406@3099601822,0.0037091975067644915
202402@8330423518,0.0054794915763914835
202410@3599502328,0.0006129545021370573
202408@6601691733,0.0006129545021370573
202405@599735503,0.0006129545021370573
202407@6099721112,0.0006129545021370573
202403@6107010035,0.09936107550144951
202401@5648164635,0.0006129545021370573
202401@4599540246,0.03236224489814588
202407@7607007053,0.004890468866809054
202408@4216622645,0.02101473899279406
202401@5105902783,0.0012877697042004577
202410@4099604221,0.0006129545021370573
202403@9599600993,0.0012877697042004577
202403@6099512602,0.007598797692332461
202412@3146551067,0.02463566046316056
202402@9099617148,0.004890468866809054
202401@3099590146,0.007598797692332461
202406@7599468028,0.0037091975067644915
202402@2175926153,0.0012877697042004577
202412@4099494362,0.0012877697042004577
202409@8880134077,0.011450599089901242
202402@3167673993,0.0006129545021370573
202405@5119308631,0.09936107550144951
202402@8099540239,0.0006129545021370573
202407@106156253,0.0006129545021370573
202411@3099783609,0.0012877697042004577
202410@3800777953,0.0011353223674981743
202403@6886689485,0.0006129545021370573
202405@2659500642,0.0006129545021370573
202407@5439051105,0.011450599089901242
202410@3604490493,0.0006129545021370573
202404@5905911421,0.0012877697042004577
202407@6496987453,0.0006129545021370573
202410@6099527929,0.0006129545021370573
202411@5099759270,0.0037091975067644915
202409@647477453,0.0006129545021370573
202409@3099724815,0.0006129545021370573
202406@5043512637,0.0023838521729682848
202411@114945533,0.03236224489814588
202409@2100656414,0.03236224489814588
202402@3770867173,0.004890468866809054
202409@4817279693,0.09936107550144951
202401@6631703268,0.0006129545021370573
202410@1173931661,0.2039271803584991
202408@5635532703,0.0006129545021370573
202402@3680756421,0.0006129545021370573
202406@5568060139,0.0012877697042004577
202406@2099633878,0.03236224489814588
202410@9570739053,0.09936107550144951
202402@599657810,0.0006129545021370573
202405@4099536292,0.007857734224142175
202412@2983803917,0.0006129545021370573
202410@9349429940,0.03236224489814588
202411@4100140125,0.0012877697042004577
202406@1127948676,0.0012877697042004577
202408@7099690009,0.0006129545021370573
202403@6116394893,0.0006129545021370573
202409@5887522493,0.0006129545021370573
202401@1943768013,0.0054794915763914835
202407@3599576744,0.0006129545021370573
202408@6099574169,0.0012877697042004577
202412@4072115528,0.0006129545021370573
202401@1827451225,0.0023838521729682848
202410@7626349517,0.03236224489814588
202402@4178246409,0.02463566046316056
202409@5275904106,0.0012877697042004577
202406@7099766781,0.0012598266910332629
202402@2664401639,0.0037091975067644915
202403@99762175,0.0006129545021370573
202407@9599791633,0.0006129545021370573
202405@3500124093,0.007598797692332461
202403@3123627186,0.09936107550144951
202406@9599584198,0.0012598266910332629
202409@9689690003,0.0012877697042004577
202407@3261373457,0.0023838521729682848
202408@617306550,0.007598797692332461
202401@9150872358,0.0012877697042004577
202410@5693972531,0.007598797692332461
202406@7143041191,0.0006129545021370573
202408@6125681461,0.2039271803584991
202412@8694523991,0.0012877697042004577
202409@8608765394,0.0023838521729682848
202403@3099736868,0.0006129545021370573
202406@1413854324,0.0006129545021370573
202402@8099596644,0.02101473899279406
202406@8139648783,0.0026449130827350237
202409@6099763780,0.0012877697042004577
202404@599528629,0.0012877697042004577
202401@4599734320,0.0012877697042004577
202403@4099620542,0.0006129545021370573
202411@9099576097,0.02101473899279406
202406@5033098773,0.0026449130827350237
202404@7599768399,0.0006129545021370573
202410@1416170413,0.004890468866809054
202404@99768770,0.0012877697042004577
202406@5637465869,0.011450599089901242
202412@8106344453,0.002332181062324165
202405@9099649489,0.03236224489814588
202412@3099596252,0.0023838521729682848
202404@7779094537,0.0054794915763914835
202404@2550334051,0.007598797692332461
202409@2099507389,0.0006129545021370573
202410@9099553909,0.0012877697042004577
202403@7099680299,0.0026449130827350237
202412@4152607456,0.03236224489814588
202412@5599614290,0.0006129545021370573
202401@6599724423,0.0012877697042004577
202404@3599774871,0.0006129545021370573
202412@3671272943,0.004890468866809054
202404@8660655089,0.0011353223674981743
202411@3099693036,0.0006129545021370573
202401@9599569519,0.0012877697042004577
202401@5068942373,0.0037091975067644915
202412@2600768253,0.0006129545021370573
202408@6988986941,0.09936107550144951
202402@1374125117,0.0012877697042004577
202411@170567626,0.0012877697042004577
202406@171718733,0.0006129545021370573
202407@2599605013,0.0006129545021370573
202409@8601471128,0.0012877697042004577
202407@7198965129,0.0054794915763914835
202406@121814101,0.0006129545021370573
202406@3112345553,0.0006129545021370573
202412@4175822853,0.0012877697042004577
202409@2099691387,0.0006129545021370573
202406@9566503008,0.0023838521729682848
202406@6099516336,0.0012598266910332629
202412@5344131735,0.0012877697042004577
202406@8599488460,0.0006129545021370573
202405@3922974709,0.0006129545021370573
202412@2518316788,0.0037091975067644915
202404@6599755268,0.0012877697042004577
202405@6599711375,0.03236224489814588
202409@7099655199,0.007598797692332461
202403@7099694535,0.0006129545021370573
202409@8171201353,0.0042555262533478895
202411@2554575863,0.0006129545021370573
202409@3667543679,0.0006129545021370573
202411@1599712575,0.0037091975067644915
202407@4599513398,0.0026449130827350237
202401@3599746526,0.0023838521729682848
202405@4060784117,0.0006129545021370573
202411@3627892725,0.09936107550144951
202402@2599761045,0.03236224489814588
202407@5099762630,0.2039271803584991
202405@4342608243,0.03236224489814588
202401@3113438170,0.0006129545021370573
202408@9660338853,0.03236224489814588
202405@1946677073,0.007598797692332461
202408@2902494829,0.01899370080238808
202401@5666041165,0.0037091975067644915
202403@5604104205,0.0012877697042004577
202407@6667724653,0.03236224489814588
202405@3602396509,0.1198466180421574
202406@599649731,0.004890468866809054
202411@7099489549,0.0012877697042004577
202412@9599490308,0.0012877697042004577
202408@1113581837,0.0006129545021370573
202404@9696990251,0.0006129545021370573
202412@1167363360,0.0006129545021370573
202403@5128059259,0.0054794915763914835
202404@1599752970,0.0006129545021370573
202401@2284290975,0.0006129545021370573
202406@5599630328,0.0997879685958438
202407@7382584953,0.0023838521729682848
202402@4599582178,0.0006129545021370573
202407@2600326485,0.004890468866809054
202407@1939732834,0.3729431162128847
202409@599768593,0.0006129545021370573
202404@9599512309,0.0006129545021370573
202410@9460706717,0.0006129545021370573
202402@1599681392,0.0006129545021370573
202410@9099518065,0.0012877697042004577
202403@2964492871,0.0006129545021370573
202403@7700472317,0.0012877697042004577
202411@5120707333,0.0012877697042004577
202410@8610604448,0.03236224489814588
202411@8123980805,0.09936107550144951
202405@4599772172,0.0006129545021370573
202405@4321966123,0.06642114922174754
202403@3599709932,0.07724843028363214
202401@4099628219,0.007598797692332461
202410@8158806089,0.0006129545021370573
202405@5099721898,0.0006129545021370573
202406@2099786047,0.0006129545021370573
202408@3099516141,0.0023838521729682848
202405@8099506522,0.0023838521729682848
202404@5132784258,0.004890468866809054
202409@1099613029,0.004890468866809054
202404@3099693397,0.0006129545021370573
202403@2161576328,0.0006129545021370573
202404@4599630862,0.0006129545021370573
202401@3599786773,0.0006129545021370573
202401@1466121063,0.0012877697042004577
202411@1667927737,0.0006129545021370573
202406@2430388129,0.0012877697042004577
202401@1622591786,0.0997879685958438
202402@6099693963,0.0006129545021370573
202406@4651239479,0.0006129545021370573
202402@3354735586,0.03236224489814588
202412@1639878495,0.0012877697042004577
202406@8599562206,0.0012877697042004577
202402@8600718875,0.03236224489814588
202407@2599693615,0.0006129545021370573
202401@1099771043,0.0006129545021370573
202401@4599585561,0.0012877697042004577
202401@4679024253,0.008713016473008355
202409@166829683,0.0012598266910332629
202408@8599487719,0.0006129545021370573
202407@3780330613,0.0023838521729682848
202412@2032634231,0.0026449130827350237
202402@6672814984,0.26775135693289526
202410@2430797388,0.02101473899279406
202411@7617876157,0.0006129545021370573
202406@8099790001,0.0006129545021370573
202404@1146126549,0.02463566046316056
202403@6599766108,0.0037091975067644915
202402@599696750,0.0023838521729682848
202411@2798328183,0.0037091975067644915
202406@1105959753,0.0023838521729682848
202402@1099525028,0.0023838521729682848
202407@6599545039,0.0012877697042004577
202406@2099634655,0.0023838521729682848
202407@2099591382,0.0006129545021370573
202411@599730718,0.0006129545021370573
202410@599591358,0.0006129545021370573
202402@8324200478,0.0012877697042004577
202405@6644295203,0.0006129545021370573
202411@6651177485,0.0023838521729682848
202402@2288785320,0.0037091975067644915
202405@1714983133,0.0023838521729682848
202407@9147550277,0.0011353223674981743
202406@154671253,0.02101473899279406
202403@9099664646,0.0023838521729682848
202408@599643398,0.0006129545021370573
202407@3864964469,0.03236224489814588
202401@2599566934,0.0006129545021370573
202412@1599490449,0.02101473899279406
202409@4599777594,0.0006129545021370573
202401@5107673258,0.0006129545021370573
202403@5099777780,0.0006129545021370573
202406@8319722253,0.0006129545021370573
202408@9099699314,0.0012877697042004577
202409@3103166769,0.0006129545021370573
202410@7607679053,0.011450599089901242
202410@4599791568,0.0006129545021370573
202403@1599661032,0.0006129545021370573
202407@2599683512,0.0006129545021370573
202410@4101985223,0.004890468866809054
202406@2599487428,0.0006129545021370573
202403@5053004333,0.0037091975067644915
202412@8169948960,0.0012877697042004577
202401@8599704033,0.03236224489814588
202411@6670382403,0.06642114922174754
202402@8605735593,0.0006129545021370573
202409@9099758346,0.0012877697042004577
202407@5493700087,0.0006129545021370573
202402@3599589748,0.02101473899279406
202402@5142679101,0.004890468866809054
202402@5010293495,0.0037091975067644915
202407@3101427623,0.0023838521729682848
202412@4179969805,0.03236224489814588
202401@7599511384,0.0006129545021370573
202402@2099467691,0.0006129545021370573
202406@4152068488,0.0006129545021370573
202401@1153804918,0.0006129545021370573
202408@1099521193,0.0006129545021370573
202406@7647657273,0.0012877697042004577
202412@2104701192,0.011450599089901242
202401@7599539298,0.0006129545021370573
202412@6099468544,0.0006129545021370573
202401@6099623886,0.004890468866809054
202407@5129751113,0.0006129545021370573
202410@5618400213,0.0023838521729682848
202408@1099663839,0.0006129545021370573
202411@7599643072,0.0006129545021370573
202411@5670937928,0.0012598266910332629
202403@2099481765,0.0006129545021370573
202401@9099586787,0.0012877697042004577
202405@9099733705,0.0023838521729682848
202409@1099746139,0.0006129545021370573
202406@4600123976,0.0012877697042004577
202412@5099736392,0.0006129545021370573
202405@1190908753,0.03236224489814588
202406@7194108179,0.0006129545021370573
202405@3599603653,0.0006129545021370573
202411@2490409230,0.0012877697042004577
202412@2638300685,0.011450599089901242
202412@7099503230,0.0012877697042004577
202410@5099469802,0.0006129545021370573
202405@2642627198,0.0012877697042004577
202406@2599566055,0.0006129545021370573
202411@9599467937,0.0006129545021370573
202404@4599470540,0.0023838521729682848
202402@6599590104,0.0006129545021370573
202403@6176848843,0.0023838521729682848
202402@1603510293,0.0006129545021370573
202412@4099500189,0.0012598266910332629
202410@9298587787,0.0012877697042004577
202408@5599649943,0.0011353223674981743
202403@7599793293,0.007598797692332461
202402@7740963025,0.012189198312469176
202408@5599526427,0.0012877697042004577
202409@7003499935,0.011450599089901242
202412@2599785255,0.0037091975067644915
202401@8673043508,0.0006129545021370573
202403@8099601279,0.0012877697042004577
202402@3148708679,0.0012598266910332629
202407@2599673526,0.0006129545021370573
202412@3602261167,0.0006129545021370573
202410@1099732293,0.03236224489814588
202401@9599590649,0.0006129545021370573
